v	B
1450.93279	52.46116405
1450.750495	51.59906682
1450.568246	50.75161862
1450.386043	49.9537982
1450.203885	49.17057702
1450.021773	48.42320637
1449.839707	47.70849042
1449.657687	47.00474225
1449.475713	46.33442103
1449.293784	45.71184757
1449.111901	45.16636075
1448.930063	44.63660275
1448.748271	44.14582734
1448.566525	43.68712511
1448.384824	43.23417753
1448.203169	42.78690504
1448.021559	42.34522924
1447.839995	41.92907609
1447.658477	41.67552072
1447.477004	41.47304157
1447.295576	41.314601
1447.114194	41.20393723
1446.932858	41.13968356
1446.751566	41.15747304
1446.570321	41.20587609
1446.38912	41.29535127
1446.207965	41.38644753
1446.026856	41.50427684
1445.845792	41.7062964
1445.664773	41.91107237
1445.483799	42.24309648
1445.302871	42.65007109
1445.121988	43.06346576
1444.94115	43.51815458
1444.760358	44.06874983
1444.579611	44.70967727
1444.398909	45.38814757
1444.218252	46.09759126
1444.037641	46.8193536
1443.857074	47.55365969
1443.676553	48.30073885
1443.496077	49.06082476
1443.315646	49.84480151
1443.13526	50.6890083
1442.954919	51.59645285
1442.774623	52.52074033
1442.594373	53.46199586
1442.414167	54.42466929
1442.234006	55.4033729
1442.053891	56.38165263
1441.87382	57.37782701
1441.693794	58.39223474
1441.513813	59.40325555
1441.333878	60.41082762
1441.153987	61.43428354
1440.974141	62.39398303
1440.79434	63.35101509
1440.614583	64.32306468
1440.434872	65.26783839
1440.255205	66.19943982
1440.075583	67.09634705
1439.896006	67.9447002
1439.716474	68.80420473
1439.536987	69.67501273
1439.357544	70.55727841
1439.178146	71.45115818
1438.998793	72.35681063
1438.819484	73.20047454
1438.640221	73.94194859
1438.461001	74.66613199
1438.281827	75.39108025
1438.102697	76.09998989
1437.923612	76.77783904
1437.744571	77.37023893
1437.565575	77.96504738
1437.386623	78.56476881
1437.207716	79.1694467
1437.028854	79.71710155
1436.850036	80.25122481
1436.671262	80.76518162
1436.492533	81.21605861
1436.313849	81.64073697
1436.135209	82.04834476
1435.956613	82.40757004
1435.778062	82.74926808
1435.599555	83.04227639
1435.421092	83.31426072
1435.242674	83.58727042
1435.064301	83.86131004
1434.885971	84.13638416
1434.707686	84.41249737
1434.529445	84.68965431
1434.351249	84.91381422
1434.173096	85.10547397
1433.994988	85.29226929
1433.816925	85.4768566
1433.638905	85.65178704
1433.46093	85.80945026
1433.282999	85.95216892
1433.105111	86.0948182
1432.927269	86.23774714
1432.74947	86.38004638
1432.571715	86.50589115
1432.394005	86.63197289
1432.216338	86.75053535
1432.038716	86.86232774
1431.861138	86.97089935
1431.683603	87.05695854
1431.506113	87.13752672
1431.328667	87.20886487
1431.151265	87.27654601
1430.973906	87.3429248
1430.796592	87.40938984
1430.619322	87.47594125
1430.442095	87.54257917
1430.264913	87.60930371
1430.087774	87.67317724
1429.910679	87.70993241
1429.733628	87.74293786
1429.556621	87.77039212
1429.379658	87.79624027
1429.202738	87.81480518
1429.025862	87.83075572
1428.849031	87.84004597
1428.672242	87.84839331
1428.495498	87.85674863
1428.318797	87.86237781
1428.14214	87.86231248
1427.965527	87.8622592
1427.788957	87.84797069
1427.612431	87.82960961
1427.435949	87.79723207
1427.25951	87.76023379
1427.083115	87.71995775
1426.906764	87.67579164
1426.730456	87.62849169
1426.554192	87.57476779
1426.377971	87.52110107
1426.201794	87.46749146
1426.02566	87.4139389
1425.84957	87.36044332
1425.673523	87.30104366
1425.497519	87.23672947
1425.32156	87.17183102
1425.145643	87.10528029
1424.96977	87.03800244
1424.793941	86.96906652
1424.618154	86.90052518
1424.442412	86.83107923
1424.266712	86.76144179
1424.091056	86.69188485
1423.915443	86.62449718
1423.739874	86.55860099
1423.564347	86.49315068
1423.388865	86.44161131
1423.213425	86.39008053
1423.038028	86.34402978
1422.862675	86.29990239
1422.687365	86.25452165
1422.512098	86.21127289
1422.336875	86.16984795
1422.161694	86.13419221
1421.986557	86.09856208
1421.811463	86.06295755
1421.636412	86.0273786
1421.461404	85.99253321
1421.286439	85.96996409
1421.111517	85.95297321
1420.936638	85.9368198
1420.761802	85.92549995
1420.58701	85.91569877
1420.41226	85.90544321
1420.237553	85.89519998
1420.062889	85.88876795
1419.888269	85.88404371
1419.713691	85.87933096
1419.539156	85.87802763
1419.364664	85.87724897
1419.190215	85.87646056
1419.015808	85.87562896
1418.841445	85.87720802
1418.667124	85.87690048
1418.492847	85.88048368
1418.318612	85.88151572
1418.14442	85.88124435
1417.97027	85.88053982
1417.796164	85.87727788
1417.6221	85.8740176
1417.448079	85.87075899
1417.2741	85.86750205
1417.100165	85.86338515
1416.926272	85.8494397
1416.752422	85.8344298
1416.578614	85.81932498
1416.404849	85.80128493
1416.231126	85.78384566
1416.057447	85.76533954
1415.883809	85.74684607
1415.710215	85.72550288
1415.536663	85.70226194
1415.363153	85.67871097
1415.189686	85.65318811
1415.016262	85.62768146
1414.84288	85.60164417
1414.66954	85.57628418
1414.496243	85.55230596
1414.322989	85.52835235
1414.149777	85.50509068
1413.976607	85.4865162
1413.80348	85.46845586
1413.630395	85.45057536
1413.457352	85.43568727
1413.284352	85.42080784
1413.111394	85.40593705
1412.938479	85.39358911
1412.765606	85.38615315
1412.592775	85.39250764
1412.419986	85.39886865
1412.24724	85.40398264
1412.074536	85.41615559
1411.901874	85.43298512
1411.729254	85.45393757
1411.556677	85.47490296
1411.384142	85.50087665
1411.211649	85.53171719
1411.039198	85.56668811
1410.866789	85.60752029
1410.694422	85.64838034
1410.522098	85.70305948
1410.349815	85.76631123
1410.177575	85.83081017
1410.005377	85.89899378
1409.833221	85.97069767
1409.661106	86.04622821
1409.489034	86.12212768
1409.317004	86.19810699
1409.145016	86.27962404
1408.97307	86.36145354
1408.801165	86.44384767
1408.629303	86.52972908
1408.457483	86.61550684
1408.285704	86.70108004
1408.113968	86.78828619
1407.942273	86.88043078
1407.77062	86.96931938
1407.599009	87.05659288
1407.42744	87.14369107
1407.255913	87.23088539
1407.084427	87.3163909
1406.912983	87.39947319
1406.741581	87.4792028
1406.570221	87.55743536
1406.398903	87.6353354
1406.227626	87.69746116
1406.056391	87.75963369
1405.885198	87.82266167
1405.714046	87.88457071
1405.542936	87.94109387
1405.371868	87.99415517
1405.200841	88.04705324
1405.029856	88.09999122
1404.858912	88.1460428
1404.68801	88.19108562
1404.51715	88.23329006
1404.346331	88.2745028
1404.175554	88.30753281
1404.004819	88.33617855
1403.834124	88.35804861
1403.663472	88.37991757
1403.492861	88.4015402
1403.322291	88.41976457
1403.151763	88.43627667
1402.981276	88.45279867
1402.81083	88.46845063
1402.640426	88.48227223
1402.470064	88.48964215
1402.299743	88.49673762
1402.129463	88.50181767
1401.959224	88.50287398
1401.789027	88.49780168
1401.618871	88.4918691
1401.448757	88.48612508
1401.278684	88.4814658
1401.108652	88.47520773
1400.938661	88.46891893
1400.768712	88.46263541
1400.598803	88.45858394
1400.428936	88.45400912
1400.25911	88.44731171
1400.089326	88.4406187
1399.919582	88.44124714
1399.74988	88.44272266
1399.580219	88.44421512
1399.410599	88.44571383
1399.24102	88.4467449
1399.071482	88.44779144
1398.901985	88.44956509
1398.732529	88.45134471
1398.563115	88.45354329
1398.393741	88.45844074
1398.224409	88.46776085
1398.055117	88.47708824
1397.885866	88.49163243
1397.716657	88.5096859
1397.547488	88.52946719
1397.37836	88.54925581
1397.209274	88.56905176
1397.040228	88.58749472
1396.871223	88.60737111
1396.702259	88.62727544
1396.533335	88.64718716
1396.364453	88.66539929
1396.195611	88.68606097
1396.026811	88.7068293
1395.858051	88.72646824
1395.689332	88.74097996
1395.520653	88.75672155
1395.352016	88.77246931
1395.183419	88.78822324
1395.014863	88.80486083
1394.846348	88.82178526
1394.677873	88.83862831
1394.509439	88.85547892
1394.341046	88.87195874
1394.172693	88.88421414
1394.004381	88.89459753
1393.83611	88.9030738
1393.667879	88.906328
1393.499689	88.90778985
1393.33154	88.90925772
1393.163431	88.9107316
1392.995362	88.91193403
1392.827334	88.91477817
1392.659347	88.91656116
1392.4914	88.91834846
1392.323494	88.92014006
1392.155628	88.92036729
1391.987803	88.9194763
1391.820018	88.91858843
1391.652274	88.91918435
1391.48457	88.92140543
1391.316906	88.92362759
1391.149283	88.92585084
1390.9817	88.92807518
1390.814158	88.92812293
1390.646656	88.92849255
1390.479194	88.92820368
1390.311773	88.92791685
1390.144392	88.92776359
1389.977051	88.93176031
1389.80975	88.93638119
1389.64249	88.94196069
1389.47527	88.95331938
1389.30809	88.96468261
1389.140951	88.9760504
1388.973852	88.98742273
1388.806792	88.99860482
1388.639774	89.00777756
1388.472795	89.01650442
1388.305856	89.02523452
1388.138958	89.03440403
1387.972099	89.04528472
1387.805281	89.05615593
1387.638503	89.06701162
1387.471765	89.07606462
1387.305067	89.08453354
1387.138409	89.0930049
1386.971791	89.10147873
1386.805213	89.11019325
1386.638675	89.12149004
1386.472177	89.13096901
1386.30572	89.14115258
1386.139302	89.15133907
1385.972924	89.16151672
1385.806586	89.16929924
1385.640287	89.17701663
1385.474029	89.18160732
1385.307811	89.18172661
1385.141632	89.18184785
1384.975494	89.18197105
1384.809395	89.18209621
1384.643336	89.18370543
1384.477317	89.18698272
1384.311338	89.19190815
1384.145398	89.19683666
1383.979499	89.20182051
1383.813639	89.20682035
1383.647818	89.21182513
1383.482038	89.21774891
1383.316297	89.22391691
1383.150596	89.23008618
1382.984935	89.23625815
1382.819313	89.24243284
1382.653731	89.24796226
1382.488189	89.25218163
1382.322686	89.26003229
1382.157223	89.26771324
1381.9918	89.27539712
1381.826416	89.28262367
1381.661071	89.29147623
1381.495767	89.30367435
1381.330502	89.32097442
1381.165276	89.34149734
1381.00009	89.36202672
1380.834943	89.38256258
1380.669836	89.40310491
1380.504768	89.42098786
1380.33974	89.43857539
1380.174751	89.45502201
1380.009802	89.47097035
1379.844892	89.48626778
1379.680022	89.50198589
1379.515191	89.51964041
1379.350399	89.53863449
1379.185647	89.56015465
1379.020934	89.58168568
1378.85626	89.60322759
1378.691626	89.62478039
1378.527031	89.6466864
1378.362475	89.66884538
1378.197958	89.68672847
1378.033481	89.70367899
1377.869043	89.72063886
1377.704645	89.73880557
1377.540285	89.75147561
1377.375965	89.76007952
1377.211684	89.76304523
1377.047442	89.76437515
1376.883239	89.76570564
1376.719076	89.76703672
1376.554951	89.76886302
1376.390866	89.77251542
1376.22682	89.7753782
1376.062813	89.77606247
1375.898845	89.77674694
1375.734916	89.77743359
1375.571026	89.77470954
1375.407176	89.76271407
1375.243364	89.74671436
1375.079591	89.72470879
1374.915857	89.70271866
1374.752162	89.68074396
1374.588507	89.65878468
1374.42489	89.63628627
1374.261312	89.61369802
1374.097773	89.59240433
1373.934273	89.57154947
1373.770812	89.55070874
1373.60739	89.52403373
1373.444006	89.49587345
1373.280662	89.46752719
1373.117356	89.4384185
1372.954089	89.40932697
1372.790861	89.38025259
1372.627672	89.35119534
1372.464522	89.32053809
1372.30141	89.28806211
1372.138337	89.25600896
1371.975303	89.22516651
1371.812308	89.19386077
1371.649351	89.16305063
1371.486433	89.1412665
1371.323554	89.12297603
1371.160714	89.11087423
1370.997912	89.10210422
1370.835148	89.09333817
1370.672424	89.08457607
1370.509738	89.07574498
1370.347091	89.06622987
1370.184482	89.05671916
1370.021912	89.0476159
1369.85938	89.03863658
1369.696887	89.03144529
1369.534433	89.03954718
1369.372017	89.05035578
1369.209639	89.06522249
1369.0473	89.08672161
1368.885	89.10823797
1368.722738	89.12977158
1368.560514	89.15132247
1368.398329	89.17618216
1368.236183	89.20231727
1368.074075	89.23035937
1367.912005	89.26289984
1367.749973	89.29545896
1367.58798	89.32600015
1367.426026	89.35610091
1367.26411	89.38671439
1367.102232	89.41805395
1366.940392	89.44948798
1366.778591	89.48093743
1366.616828	89.5124023
1366.455103	89.54566515
1366.293417	89.5822439
1366.131768	89.61884273
1365.970159	89.65831541
1365.808587	89.69991171
1365.647053	89.74057491
1365.485558	89.78058116
1365.324101	89.82048641
1365.162682	89.85844119
1365.001301	89.89474364
1364.839959	89.93106495
1364.678654	89.96740514
1364.517388	90.00376423
1364.35616	90.04004854
1364.19497	90.07634956
1364.033818	90.11287374
1363.872704	90.15386654
1363.711628	90.19484351
1363.55059	90.23545859
1363.38959	90.27609764
1363.228628	90.31842495
1363.067704	90.3611451
1362.906818	90.40389091
1362.74597	90.44666239
1362.585161	90.48945957
1362.424389	90.52989121
1362.263655	90.56879045
1362.102958	90.60771139
1361.9423	90.64570293
1361.78168	90.68636607
1361.621098	90.72775869
1361.460553	90.76781488
1361.300046	90.80858755
1361.139577	90.85349777
1360.979146	90.89933072
1360.818753	90.94518953
1360.658398	90.99107423
1360.49808	91.0365284
1360.3378	91.08050986
1360.177558	91.12383926
1360.017354	91.16619972
1359.857187	91.20502678
1359.697058	91.24561186
1359.536967	91.28622221
1359.376914	91.32685785
1359.216898	91.36603359
1359.05692	91.40499949
1358.896979	91.44398862
1358.737076	91.48300099
1358.577211	91.52203662
1358.417384	91.56253483
1358.257594	91.60328913
1358.097841	91.64406732
1357.938126	91.68213502
1357.778449	91.70982018
1357.618809	91.7398384
1357.459207	91.76998396
1357.299642	91.79870115
1357.140115	91.81798397
1356.980625	91.83727378
1356.821173	91.8565706
1356.661759	91.87587443
1356.502381	91.89569931
1356.343041	91.91582472
1356.183739	91.93432712
1356.024474	91.9521276
1355.865246	91.96372626
1355.706056	91.97614285
1355.546903	91.9885651
1355.387788	92.00099302
1355.22871	92.00784304
1355.069669	92.01196988
1354.910666	92.01610206
1354.7517	92.02023958
1354.592771	92.02412198
1354.433879	92.02602642
1354.275025	92.02793506
1354.116208	92.02984789
1353.957428	92.03128697
1353.798686	92.03461132
1353.63998	92.03371973
1353.481312	92.03283427
1353.322681	92.0326367
1353.164087	92.0347257
1353.005531	92.03682082
1352.847011	92.03892205
1352.688529	92.0410294
1352.530084	92.0413684
1352.371676	92.04147539
1352.213305	92.0417153
1352.054971	92.04632019
1351.896674	92.05022582
1351.738415	92.05307021
1351.580192	92.05591665
1351.422006	92.05876511
1351.263858	92.06766673
1351.105746	92.07776224
1350.947671	92.08786111
1350.789634	92.09796334
1350.631633	92.1084803
1350.473669	92.11969736
1350.315743	92.13091766
1350.157853	92.14394122
1350	92.15635512
